LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,Late_Payments,Utilization,Total_Payment,Total_Bill,Payment_Ratio,Age_Group
230000.0,2,2,1,34,-1,-1,-1,-1,0,-1,3128.0,10998.0,1509.0,1390.0,1072.0,849.0,10998.0,1509.0,1390.0,0.0,849.0,3720.0,0,0,0.0136,18466.0,18946.0,0.9746133952604634,30-40
300000.0,2,1,2,35,-1,-1,-1,-1,-1,-1,103.0,344.0,891.0,889.0,889.0,739.0,344.0,891.0,889.0,889.0,739.0,1807.0,0,0,0.00034333333333333335,5559.0,3855.0,1.441649377593361,30-40
140000.0,2,1,1,45,-1,-1,-1,-1,0,0,2300.0,483.0,487.0,1011.0,524.0,1037.0,483.0,487.0,1011.0,0.0,1000.0,974.0,0,0,0.016428571428571428,3955.0,5842.0,0.6768783159335957,40-50
380000.0,2,3,1,38,0,0,0,0,0,0,379080.0,374137.0,371624.0,362191.0,322148.0,309689.0,13501.0,14152.0,12270.0,11031.0,10207.0,10910.0,1,0,0.997578947368421,72071.0,2118869.0,0.03401388475932927,30-40
190000.0,2,1,2,31,0,0,0,0,0,0,150183.0,129603.0,131661.0,137765.0,123616.0,125841.0,7000.0,7000.0,8500.0,5000.0,6000.0,5000.0,0,0,0.7904368421052631,38500.0,798669.0,0.04820514104699062,30-40
500000.0,2,1,2,31,0,0,0,0,0,0,67475.0,72191.0,64130.0,45766.0,45324.0,55011.0,6000.0,2332.0,1219.0,5000.0,54000.0,110000.0,0,0,0.13495,178551.0,349897.0,0.5102944286620672,30-40
200000.0,2,1,1,39,-1,-1,-1,-2,-1,-1,14510.0,7922.0,0.0,0.0,506.0,4408.0,7922.0,0.0,0.0,506.0,4408.0,0.0,0,0,0.07255,12836.0,27346.0,0.4693750685632793,30-40
310000.0,2,2,1,37,0,0,0,0,0,0,30691.0,27595.0,29616.0,29598.0,27589.0,28985.0,7595.0,5616.0,9598.0,5589.0,5985.0,9382.0,0,0,0.09900322580645161,43765.0,174074.0,0.25141462013499927,30-40
30000.0,2,3,1,49,0,0,0,0,0,0,24885.0,25886.0,26901.0,27907.0,28469.0,29058.0,1215.0,1230.0,1236.0,798.0,822.0,1079.0,0,0,0.8295,6380.0,163106.0,0.03911542729619207,40-50
280000.0,2,2,1,49,0,0,0,0,0,0,66749.0,67942.0,67908.0,63990.0,64050.0,64486.0,3001.0,2382.0,67867.0,2420.0,2338.0,2326.0,0,0,0.23838928571428572,80334.0,395125.0,0.20331236112025025,40-50
80000.0,2,1,1,42,2,2,2,2,2,2,18378.0,19377.0,20471.0,20638.0,21003.0,20529.0,1600.0,1700.0,800.0,1000.0,0.0,2000.0,1,6,0.229725,7100.0,120396.0,0.05897156905902971,40-50
150000.0,2,2,1,35,2,2,2,-1,-1,-1,1846.0,5466.0,3660.0,2415.0,5033.0,803.0,3672.0,0.0,2415.0,5033.0,803.0,2531.0,1,3,0.012306666666666667,14454.0,19223.0,0.75187265917603,30-40
30000.0,2,2,1,48,2,2,3,2,2,2,10509.0,12727.0,12240.0,11747.0,12651.0,12305.0,2700.0,0.0,0.0,1100.0,0.0,1100.0,1,6,0.3503,4900.0,72179.0,0.06788584095317263,40-50
170000.0,2,1,1,41,0,0,0,0,0,0,118379.0,120087.0,121958.0,123629.0,123605.0,123794.0,4294.0,4428.0,4326.0,4154.0,4345.0,9098.0,0,0,0.6963470588235294,30645.0,731452.0,0.04189606167450267,40-50
110000.0,2,1,1,42,0,0,0,0,0,0,47021.0,48235.0,49455.0,51132.0,52183.0,53192.0,2000.0,2000.0,2500.0,2500.0,2000.0,3000.0,0,0,0.4274636363636364,14000.0,301218.0,0.0464778118246193,40-50
30000.0,2,3,1,46,1,2,2,2,2,2,29201.0,30406.0,31295.0,29929.0,27744.0,28117.0,2000.0,1700.0,954.0,0.0,2253.0,1106.0,1,6,0.9733666666666667,8013.0,176692.0,0.0453498440798447,40-50
90000.0,2,1,2,33,0,0,0,2,2,2,33035.0,34178.0,36133.0,38240.0,37325.0,39725.0,2000.0,2500.0,3000.0,0.0,3000.0,2000.0,1,3,0.3670555555555556,12500.0,218636.0,0.0571723907664302,30-40
50000.0,2,2,2,40,0,0,0,0,0,0,50531.0,50446.0,48763.0,35038.0,27839.0,27872.0,2504.0,1815.0,2389.0,3003.0,2800.0,2504.0,1,0,1.01062,15015.0,240489.0,0.06243502848351283,30-40
120000.0,2,1,1,36,-1,2,2,-2,-1,0,536.0,210.0,-116.0,-442.0,732.0,406.0,0.0,0.0,0.0,1500.0,0.0,0.0,1,2,0.0044666666666666665,1500.0,1326.0,1.1303692539562924,30-40
20000.0,2,3,2,46,1,2,0,0,0,0,18505.0,17898.0,18067.0,18917.0,18717.0,17144.0,0.0,1800.0,1600.0,400.0,0.0,0.0,0,2,0.92525,3800.0,109248.0,0.03478292707484737,40-50
220000.0,2,1,1,42,-1,-1,-1,-1,-1,-1,316.0,316.0,396.0,316.0,32816.0,316.0,316.0,396.0,316.0,32816.0,316.0,316.0,0,0,0.0014363636363636364,34476.0,34476.0,0.999970995156191,40-50
230000.0,2,2,1,42,-2,-2,-2,-2,-2,-2,390.0,390.0,390.0,390.0,1240.0,4234.0,390.0,390.0,390.0,1240.0,4234.0,2970.0,0,0,0.0016956521739130434,9614.0,7034.0,1.366595593461265,40-50
160000.0,2,1,2,29,-1,-1,2,-1,0,-1,1116.0,2599.0,1302.0,1852.0,736.0,3542.0,2599.0,0.0,1852.0,0.0,3542.0,0.0,1,1,0.006975,7993.0,11147.0,0.7169895945461069,20-30
450000.0,2,2,1,38,0,0,0,0,0,0,87836.0,92361.0,96013.0,34079.0,35629.0,59829.0,6000.0,6000.0,10000.0,15000.0,35000.0,115000.0,0,0,0.19519111111111112,187000.0,405747.0,0.46087719471198874,30-40
390000.0,2,1,1,46,-1,-1,-1,-1,0,0,6570.0,2287.0,0.0,18692.0,10418.0,8590.0,2287.0,0.0,18692.0,1000.0,172.0,4801.0,0,0,0.016846153846153848,26952.0,46557.0,0.5788908458267108,40-50
90000.0,2,2,2,29,1,2,2,2,0,0,34954.0,34093.0,37539.0,36641.0,37061.0,38011.0,0.0,4000.0,0.0,1326.0,1547.0,3000.0,0,4,0.38837777777777777,9873.0,218299.0,0.045226752175904716,20-30
60000.0,2,2,1,33,0,0,0,0,0,0,56038.0,54660.0,49907.0,44057.0,27510.0,28086.0,1911.0,1879.0,1500.0,1000.0,1019.0,1500.0,1,0,0.9339666666666666,8809.0,260258.0,0.033847052359380465,30-40
180000.0,2,2,1,34,0,-1,-1,-1,-1,-1,3359.0,4060.0,-200.0,2000.0,0.0,19726.0,4060.0,0.0,2200.0,0.0,19726.0,0.0,1,0,0.01866111111111111,25986.0,28945.0,0.8977406204656947,30-40
80000.0,2,3,1,40,-1,0,0,0,0,0,7111.0,12774.0,16817.0,15274.0,20043.0,13318.0,6500.0,5000.0,4025.0,8000.0,5000.0,2000.0,0,0,0.0888875,30525.0,85337.0,0.3576952822892498,30-40
180000.0,2,2,2,43,-1,-1,-1,-1,-1,0,543.0,-535.0,2145.0,12532.0,655.0,390.0,0.0,3212.0,12532.0,655.0,157.0,2063.0,0,0,0.0030166666666666666,18619.0,15730.0,1.183586548852584,40-50
320000.0,2,2,1,46,-1,-1,-1,-1,0,-1,545.0,5590.0,8477.0,18428.0,119.0,9416.0,5590.0,8489.0,18443.0,0.0,9416.0,2328.0,0,0,0.001703125,44266.0,42575.0,1.0396937241638482,40-50
320000.0,2,1,2,36,0,0,0,0,0,0,29026.0,28179.0,28695.0,19370.0,10155.0,3788.0,5000.0,5018.0,1000.0,3000.0,0.0,7013.0,0,0,0.09070625,21031.0,119213.0,0.17641384401160937,30-40
100000.0,2,2,1,39,2,0,0,0,0,0,95893.0,97040.0,65668.0,66046.0,66779.0,45833.0,3552.0,2617.0,2098.0,1916.0,1707.0,1732.0,0,1,0.95893,13622.0,437259.0,0.031153089694918354,30-40
20000.0,2,3,1,42,0,0,0,0,0,0,18650.0,15456.0,16504.0,17496.0,18219.0,18783.0,1300.0,1300.0,1280.0,1000.0,1000.0,1107.0,0,0,0.9325,6987.0,105108.0,0.06647385095472319,40-50
140000.0,2,3,2,34,-1,-1,-1,-1,-1,-1,316.0,0.0,2549.0,151.0,0.0,574.0,0.0,2549.0,151.0,0.0,574.0,918.0,0,0,0.0022571428571428573,4192.0,3590.0,1.1673628515733778,30-40
100000.0,2,3,2,39,-1,-1,-1,-1,-1,-1,1130.0,600.0,0.0,660.0,2030.0,3170.0,600.0,0.0,660.0,2030.0,3170.0,1152.0,0,0,0.0113,7612.0,7590.0,1.002766433934923,30-40
10000.0,2,3,2,44,2,2,2,2,2,2,10422.0,9775.0,10964.0,11153.0,10762.0,10126.0,0.0,2500.0,1000.0,400.0,0.0,672.0,1,6,1.0422,4572.0,63202.0,0.07233833837001408,40-50
30000.0,2,2,1,36,0,0,0,2,0,0,23309.0,24610.0,26404.0,27149.0,27634.0,28215.0,2000.0,2500.0,1500.0,1200.0,1142.0,1600.0,0,1,0.7769666666666667,9942.0,157321.0,0.06319523016488476,30-40
50000.0,2,3,1,39,0,0,0,0,0,0,38506.0,36749.0,32159.0,25145.0,17331.0,17901.0,2008.0,3000.0,2000.0,1000.0,1000.0,1000.0,0,0,0.77012,10008.0,167791.0,0.05964527510250787,30-40
20000.0,2,2,1,44,0,0,0,0,2,0,12346.0,13615.0,13674.0,27524.0,13490.0,15261.0,1500.0,2000.0,2500.0,500.0,2000.0,5000.0,0,1,0.6173,13500.0,95910.0,0.14075549207077395,40-50
200000.0,2,2,2,31,1,-2,-1,-1,-2,-2,0.0,0.0,500.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0,1,0.0,500.0,500.0,0.998003992015968,30-40
320000.0,2,2,1,32,0,0,0,-2,-1,0,44312.0,23132.0,-2793.0,-2793.0,20381.0,25198.0,3000.0,23.0,0.0,23381.0,5000.0,5000.0,1,0,0.138475,36404.0,107437.0,0.33883728289804355,30-40
360000.0,2,2,2,37,-1,-1,-1,-1,-1,-1,1066.0,0.0,878.0,1142.0,926.0,1401.0,0.0,878.0,1142.0,926.0,1401.0,938.0,1,0,0.002961111111111111,5285.0,5413.0,0.9761728851126709,30-40
200000.0,2,1,1,33,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.0,0,1,0.0,1562.0,0.0,1562.0,30-40
140000.0,2,3,1,34,0,0,0,0,0,0,138375.0,138796.0,142280.0,142002.0,89035.0,94006.0,5000.0,8000.0,6314.0,3200.0,6400.0,2100.0,0,0,0.9883928571428572,31014.0,744494.0,0.04165776801724659,30-40
420000.0,2,1,2,31,0,0,0,0,-1,0,127901.0,95981.0,65979.0,36614.0,208821.0,209508.0,3900.0,5000.0,5000.0,208821.0,9508.0,32258.0,0,0,0.30452619047619045,264487.0,744804.0,0.35510905539033705,30-40
150000.0,2,1,2,36,0,0,2,0,0,0,20755.0,25019.0,24335.0,24908.0,15339.0,0.0,4938.0,0.0,1200.0,507.0,0.0,0.0,0,1,0.13836666666666667,6645.0,110356.0,0.06021367017950832,30-40
200000.0,2,2,2,38,0,0,0,0,0,0,14956.0,9023.0,4963.0,5418.0,5131.0,5741.0,5000.0,1155.0,1000.0,103.0,1000.0,109.0,0,0,0.07478,8367.0,45232.0,0.1849755709327261,30-40
230000.0,2,2,1,42,-1,-1,-2,-2,-2,-2,3210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.013956521739130435,0.0,3210.0,0.0,40-50
30000.0,2,2,1,38,0,0,0,0,0,2,18971.0,20344.0,21705.0,22537.0,24161.0,25128.0,2000.0,2000.0,1500.0,2000.0,1500.0,0.0,0,1,0.6323666666666666,9000.0,132846.0,0.06774710757487937,30-40
30000.0,2,2,1,41,0,0,0,0,0,0,39745.0,27393.0,26948.0,27379.0,22767.0,4721.0,1522.0,1800.0,1222.0,1500.0,1000.0,0.0,0,0,1.3248333333333333,7044.0,148953.0,0.047289767310713375,40-50
50000.0,2,1,2,36,1,2,2,2,2,2,18992.0,19881.0,20767.0,20136.0,21802.0,21315.0,1500.0,1500.0,0.0,2000.0,0.0,1000.0,0,6,0.37984,6000.0,122893.0,0.04882256253356551,30-40
410000.0,2,1,1,44,-2,-2,-2,-2,-2,-2,-1.0,1733.0,-2506.0,-2506.0,-2506.0,-2506.0,1734.0,2506.0,0.0,0.0,0.0,0.0,0,0,-2.4390243902439023e-06,4240.0,-8292.0,-0.5113979013388011,40-50
280000.0,2,2,2,43,0,0,0,0,0,0,273535.0,280598.0,141996.0,131471.0,134963.0,139471.0,12000.0,7300.0,5000.0,6000.0,7000.0,6000.0,0,0,0.9769107142857143,43300.0,1102034.0,0.039290948109633544,40-50
200000.0,2,2,1,46,0,0,0,0,0,0,47403.0,37835.0,30212.0,26302.0,20465.0,12460.0,1550.0,1503.0,5000.0,3000.0,1000.0,5000.0,0,0,0.237015,17053.0,174677.0,0.09762534492036776,40-50
270000.0,2,1,1,45,-2,-2,-2,-2,-2,-2,1526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0056518518518518515,0.0,1526.0,0.0,40-50
320000.0,2,1,2,32,-1,-1,-1,0,0,-1,20488.0,18607.0,41195.0,89714.0,64646.0,6103.0,18615.0,42067.0,30014.0,39515.0,6110.0,11611.0,0,0,0.064025,147932.0,240753.0,0.6144529270541714,30-40
60000.0,2,2,1,32,0,0,0,0,0,0,57199.0,57417.0,35875.0,36695.0,36837.0,37307.0,2491.0,1669.0,1805.0,1263.0,1439.0,1408.0,0,0,0.9533166666666667,10075.0,261330.0,0.03855264013836858,30-40
130000.0,2,2,1,35,0,0,0,0,0,0,125989.0,127884.0,128231.0,127677.0,125675.0,127318.0,6500.0,6500.0,6201.0,5000.0,5500.0,5100.0,0,0,0.9691461538461539,34801.0,762774.0,0.04562420110779719,30-40
30000.0,2,3,1,54,0,0,0,0,2,0,24285.0,25379.0,26964.0,29307.0,28537.0,30378.0,1500.0,2000.0,2800.0,0.0,2300.0,2500.0,1,1,0.8095,11100.0,164850.0,0.06733353149207466,50+
200000.0,2,3,1,50,0,0,0,0,0,0,162296.0,169288.0,168430.0,100175.0,95267.0,87086.0,13000.0,6900.0,4200.0,3000.0,3200.0,6000.0,0,0,0.81148,36300.0,782542.0,0.04638722728335695,40-50
170000.0,2,2,1,51,-1,-1,-1,-1,-1,-1,3022.0,2742.0,4592.0,3798.0,8717.0,4362.0,2751.0,4592.0,3798.0,8774.0,4362.0,12114.0,0,0,0.017776470588235293,36391.0,27233.0,1.3362341191158111,50+
80000.0,2,5,1,50,2,0,0,0,0,0,115027.0,118188.0,117725.0,118100.0,60745.0,54509.0,6000.0,5500.0,4356.0,3000.0,2100.0,5000.0,0,1,1.4378375,25956.0,584294.0,0.04442276589736349,40-50
500000.0,2,1,2,50,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,706.0,0.0,0.0,0.0,0.0,706.0,18115.0,0,0,0.0,18821.0,706.0,26.62093352192362,40-50
50000.0,2,3,1,47,0,-1,-1,-1,-1,0,1091.0,390.0,1554.0,390.0,780.0,390.0,390.0,1554.0,390.0,780.0,0.0,390.0,0,0,0.02182,3504.0,4595.0,0.762402088772846,40-50
90000.0,2,2,1,50,0,0,-1,0,0,2,72840.0,0.0,13009.0,17405.0,20115.0,19655.0,0.0,13009.0,4627.0,3000.0,0.0,3000.0,0,1,0.8093333333333333,23636.0,143024.0,0.16525782205908057,40-50
350000.0,2,5,1,50,0,0,0,0,0,0,136293.0,139215.0,142695.0,98404.0,100367.0,102465.0,4846.0,5577.0,3488.0,3417.0,3536.0,3707.0,0,0,0.38940857142857144,24571.0,719439.0,0.0341529522962304,40-50
110000.0,2,3,2,52,2,2,2,0,0,0,32085.0,34601.0,31304.0,29291.0,26415.0,23170.0,3393.0,0.0,1600.0,1000.0,1000.0,1360.0,0,3,0.2916818181818182,8353.0,176866.0,0.04722757778443689,50+
120000.0,2,3,2,50,2,0,-1,0,0,0,149301.0,149540.0,118675.0,120047.0,100637.0,79613.0,3000.0,125000.0,4065.0,4000.0,3000.0,3000.0,1,1,1.244175,142065.0,717813.0,0.19791338703340977,40-50
30000.0,2,3,1,55,0,0,0,0,0,0,10682.0,11399.0,12421.0,13507.0,13782.0,14159.0,1200.0,1214.0,1300.0,500.0,600.0,2900.0,1,0,0.35606666666666664,7714.0,75950.0,0.10156548300878197,50+
30000.0,2,2,1,53,0,0,0,0,0,2,14495.0,15447.0,16390.0,17717.0,19420.0,18970.0,1500.0,1500.0,1600.0,2000.0,0.0,1500.0,1,1,0.4831666666666667,8100.0,102439.0,0.07907067551737602,50+
250000.0,2,1,1,51,-2,-2,-2,-2,-2,-2,6811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.027244,0.0,6811.0,0.0,50+
50000.0,2,3,1,52,0,0,0,0,-1,2,22377.0,23380.0,24488.0,25775.0,1080.0,540.0,1380.0,1488.0,1775.0,1080.0,0.0,540.0,0,1,0.44754,6263.0,97640.0,0.06414313659221024,50+
160000.0,2,3,1,53,0,0,0,0,0,0,95907.0,108036.0,110538.0,130873.0,134524.0,135264.0,15325.0,5731.0,24677.0,5753.0,5325.0,6000.0,0,0,0.59941875,62811.0,715142.0,0.0878299864502624,50+
140000.0,2,2,1,49,-1,-1,0,-1,-1,-1,8280.0,3147.0,2421.0,5021.0,2646.0,6117.0,3147.0,2000.0,5021.0,2646.0,5541.0,0.0,1,0,0.05914285714285714,18355.0,27632.0,0.6642420294575326,40-50
80000.0,2,3,1,51,1,2,0,0,0,0,52275.0,50838.0,51901.0,52959.0,54012.0,55147.0,0.0,1883.0,1920.0,1931.0,2003.0,2046.0,1,2,0.6534375,9783.0,317132.0,0.030848256094446178,50+
10000.0,2,3,2,53,0,-1,2,-1,-1,-2,1473.0,2095.0,622.0,149.0,-1324.0,-797.0,2095.0,0.0,1000.0,0.0,2000.0,0.0,1,1,0.1473,5095.0,2218.0,2.29607931500676,50+
300000.0,2,5,1,50,-1,2,-1,-1,-1,0,528.0,264.0,264.0,264.0,517.0,528.0,0.0,264.0,264.0,517.0,11.0,264.0,0,1,0.00176,1320.0,2365.0,0.5579036348267118,40-50
90000.0,2,2,1,50,0,0,0,2,0,0,43439.0,44512.0,47677.0,46615.0,47537.0,48616.0,2100.0,4200.0,0.0,2000.0,2000.0,2000.0,0,1,0.48265555555555556,12300.0,278396.0,0.04418151057662259,40-50
20000.0,2,2,2,51,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,0,0,0.0,930.0,0.0,930.0,50+
30000.0,2,2,1,53,0,0,0,0,0,0,25627.0,26891.0,28151.0,28827.0,29412.0,26199.0,2000.0,2000.0,1500.0,1000.0,1000.0,1351.0,0,0,0.8542333333333333,8851.0,165107.0,0.05360733580444315,50+
80000.0,2,3,2,50,0,0,0,0,0,0,46239.0,46914.0,47918.0,47620.0,48571.0,48525.0,1754.0,2210.0,1700.0,1614.0,1600.0,1600.0,0,0,0.5779875,10478.0,285787.0,0.03666354080647193,40-50
20000.0,2,1,2,54,0,0,0,4,3,2,14034.0,15296.0,20035.0,19435.0,18835.0,18395.0,1500.0,5000.0,0.0,0.0,0.0,3000.0,1,3,0.7017,9500.0,106030.0,0.08959643877733871,50+
20000.0,2,3,1,55,0,0,0,0,0,0,3580.0,4751.0,5813.0,7052.0,7779.0,8495.0,1238.0,1300.0,1500.0,1000.0,1000.0,2500.0,0,0,0.179,8538.0,37470.0,0.22785620880147314,50+
50000.0,2,2,1,53,0,0,0,0,0,0,36997.0,36927.0,34929.0,31874.0,28993.0,29409.0,1607.0,2010.0,1505.0,1001.0,2007.0,2007.0,1,0,0.73994,10137.0,199129.0,0.05090644302716818,50+
120000.0,2,1,1,60,-2,-2,-2,-2,-2,-2,3956.0,0.0,2216.0,2550.0,9246.0,8307.0,0.0,2216.0,2557.0,9246.0,8307.0,10000.0,0,0,0.032966666666666665,32326.0,26275.0,1.2302481351803927,50+
30000.0,2,2,1,47,0,0,0,0,0,0,30567.0,58722.0,30077.0,29841.0,20075.0,12250.0,3778.0,1900.0,1019.0,26.0,1131.0,1209.0,0,0,1.0189,9063.0,181532.0,0.04992480705987341,40-50
30000.0,2,2,1,56,2,2,2,2,2,2,14909.0,15565.0,16620.0,16056.0,17386.0,16968.0,1200.0,1600.0,0.0,1600.0,0.0,700.0,1,6,0.49696666666666667,5100.0,97504.0,0.05230500999948721,50+
80000.0,2,3,1,55,0,0,0,0,0,0,46777.0,44628.0,43943.0,42913.0,43217.0,41662.0,5024.0,5014.0,5016.0,5017.0,5011.0,5014.0,0,0,0.5847125,30096.0,263140.0,0.1143721426915608,50+
50000.0,2,2,1,55,0,0,0,2,2,0,21371.0,22389.0,25327.0,25668.0,24959.0,25506.0,1376.0,3314.0,1050.0,0.0,1100.0,950.0,0,2,0.42742,7790.0,145220.0,0.053642379545657995,50+
80000.0,2,2,1,56,3,2,2,2,2,2,63995.0,65347.0,66705.0,68506.0,69787.0,68844.0,3000.0,3000.0,3500.0,3000.0,300.0,5100.0,1,6,0.7999375,17900.0,403184.0,0.04439649292508402,50+
100000.0,2,2,1,52,2,2,2,2,0,0,94935.0,98462.0,100978.0,96606.0,92062.0,90228.0,6018.0,5000.0,0.0,6040.0,4000.0,15000.0,0,4,0.94935,36058.0,573271.0,0.0628985891513976,50+
30000.0,2,3,1,62,0,0,0,0,0,0,18563.0,19647.0,20725.0,21774.0,22114.0,22607.0,1700.0,1700.0,1700.0,1000.0,1000.0,2000.0,1,0,0.6187666666666667,9100.0,125430.0,0.07254984812366959,50+
130000.0,2,1,2,51,0,0,0,0,0,0,73903.0,74661.0,75593.0,78110.0,81793.0,86452.0,6000.0,5002.0,6000.0,5000.0,6000.0,4000.0,0,0,0.5684846153846154,32002.0,470512.0,0.06801512391793638,50+
20000.0,2,3,1,54,1,2,2,2,0,0,7189.0,6925.0,8402.0,9111.0,9802.0,10508.0,0.0,1600.0,1000.0,1000.0,866.0,0.0,0,4,0.35945,4466.0,51937.0,0.08598713851130194,50+
80000.0,2,2,1,57,2,2,-2,-2,-2,-2,82150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1.026875,0.0,82150.0,0.0,50+
100000.0,2,1,1,51,0,0,0,0,0,0,94247.0,87079.0,89076.0,91143.0,77655.0,78518.0,3200.0,3400.0,3700.0,2800.0,2900.0,3100.0,0,0,0.94247,19100.0,517718.0,0.036892600039789926,50+
20000.0,2,3,2,50,2,0,0,0,2,2,11545.0,12945.0,13972.0,15730.0,15183.0,16182.0,1600.0,1542.0,2300.0,0.0,1400.0,800.0,1,3,0.57725,7642.0,85557.0,0.08931952593562262,40-50
120000.0,2,2,1,51,0,0,0,0,0,0,138313.0,134057.0,130935.0,124458.0,78671.0,8730.0,5000.0,6000.0,3000.0,3000.0,2000.0,73000.0,0,0,1.1526083333333332,92000.0,615164.0,0.1495533718595824,50+
50000.0,2,2,2,53,2,2,2,0,0,2,3914.0,7419.0,7156.0,8492.0,9515.0,9287.0,3591.0,0.0,1500.0,1100.0,0.0,300.0,1,4,0.07828,6491.0,45783.0,0.1417744190110082,50+
80000.0,2,3,1,59,0,0,0,0,0,0,75662.0,70073.0,53169.0,50875.0,50372.0,49470.0,3212.0,2106.0,2000.0,1603.0,1903.0,2006.0,0,0,0.945775,12830.0,349621.0,0.036696775374547366,50+
90000.0,2,3,1,54,0,0,0,0,0,0,18131.0,18219.0,36190.0,17754.0,11104.0,11234.0,2301.0,1354.0,2906.0,370.0,381.0,376.0,0,0,0.20145555555555555,7688.0,112632.0,0.06825708273774116,50+
60000.0,2,3,2,47,0,0,0,0,0,0,50469.0,43093.0,37137.0,26015.0,18840.0,19183.0,3329.0,3429.0,2015.0,2000.0,2004.0,1000.0,0,0,0.84115,13777.0,194737.0,0.07074633610286642,40-50
100000.0,2,3,1,50,0,0,0,2,2,2,27666.0,28677.0,31516.0,30701.0,32392.0,32645.0,1473.0,3312.0,0.0,2578.0,1294.0,0.0,1,3,0.27666,8657.0,183597.0,0.04715192975958344,40-50
50000.0,2,2,1,50,0,0,0,0,0,0,51212.0,50658.0,48999.0,49388.0,48853.0,47765.0,2070.0,2357.0,1746.0,1628.0,1520.0,2202.0,0,0,1.02424,11523.0,296875.0,0.03881418504695563,40-50
30000.0,2,3,1,53,2,2,2,2,2,2,17585.0,18598.0,19379.0,19762.0,20141.0,19680.0,1600.0,1379.0,1000.0,1000.0,0.0,1700.0,1,6,0.5861666666666666,6679.0,115145.0,0.05800462022128428,50+
240000.0,2,1,1,58,-1,-1,-1,-1,-1,-1,7217.0,8204.0,3001.0,6861.0,4681.0,2729.0,8210.0,3001.0,6866.0,4681.0,2729.0,3138.0,0,0,0.030070833333333335,28625.0,32693.0,0.875542913072735,50+
200000.0,2,1,1,47,0,0,0,0,0,0,101986.0,97680.0,94125.0,89550.0,98565.0,54370.0,4000.0,3455.0,5000.0,10000.0,2500.0,2231.0,0,0,0.50993,27186.0,536276.0,0.05069395107379209,40-50
130000.0,2,3,2,50,-1,-1,-1,-1,0,0,390.0,52180.0,206.0,3265.0,5661.0,7026.0,107767.0,206.0,3265.0,3000.0,2000.0,2000.0,0,0,0.003,118238.0,68728.0,1.7203509435609423,40-50
110000.0,2,3,1,50,0,0,0,2,2,0,101084.0,103476.0,111998.0,112290.0,106721.0,107636.0,4700.0,11500.0,3925.0,0.0,5000.0,4100.0,0,2,0.9189454545454545,29225.0,643205.0,0.04543645426193164,40-50
50000.0,2,2,1,51,0,0,0,2,0,0,40268.0,27913.0,22733.0,15100.0,7080.0,8049.0,2000.0,3334.0,27.0,300.0,1092.0,400.0,0,1,0.80536,7153.0,121143.0,0.05904543353364591,50+
20000.0,2,3,1,56,0,0,2,2,3,4,6949.0,8823.0,10523.0,12043.0,13542.0,14728.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1,4,0.34745,12000.0,66608.0,0.18015583479709948,50+
50000.0,2,3,1,69,0,0,0,0,0,0,12196.0,13985.0,15750.0,17434.0,19220.0,17822.0,2000.0,2000.0,2000.0,2000.0,605.0,1000.0,0,0,0.24392,9605.0,96407.0,0.0996286615218654,50+
80000.0,2,2,1,54,2,2,2,2,2,2,48298.0,49402.0,50416.0,51293.0,50170.0,53391.0,2200.0,2100.0,2000.0,0.0,4200.0,2100.0,1,6,0.603725,12600.0,302970.0,0.04158813879876292,50+
20000.0,2,3,1,52,2,0,0,0,0,0,18049.0,14361.0,15425.0,16460.0,17380.0,17650.0,1536.0,1600.0,1600.0,1500.0,700.0,2900.0,1,1,0.90245,9836.0,99325.0,0.09902744497915954,50+
20000.0,2,3,1,56,1,2,0,0,2,2,11276.0,10803.0,11528.0,13524.0,13508.0,13149.0,0.0,1204.0,2200.0,500.0,0.0,700.0,1,4,0.5638,4604.0,73788.0,0.06239412378538806,50+
30000.0,2,3,1,53,0,0,2,0,0,2,12466.0,15333.0,14802.0,15523.0,18470.0,18834.0,3086.0,0.0,1276.0,3223.0,805.0,0.0,1,2,0.4155333333333333,8390.0,95428.0,0.08791876683188549,50+
